14	39	21
14	40	21
14	41	21
14	42	21
15	43	21
15	44	21
15	45	21
15	46	21
16	47	21
16	48	21
16	49	21
16	49	21
16	50	21
17	51	21
17	52	21
17	53	21
17	54	21
17	55	21
17	56	21
18	57	21
18	58	21
18	59	21
18	60	21
18	61	21
17	61	21
16	62	22
16	62	22
17	63	21
17	64	21
17	65	21
18	66	21
18	67	21
18	68	21
18	69	21
17	70	21
16	71	21
16	72	21
16	73	21
16	74	21
16	75	21
16	76	21
16	77	21
17	78	21
18	78	21
18	79	21
18	80	21

17	81	21
16	80	21
15	80	21
14	79	21
13	78	21
12	77	21
11	77	21
10	76	22
9	75	22
8	74	22
7	74	22
6	73	22
6	73	22
5	72	22
4	71	22
3	70	22
2	69	22
1	68	22
0	67	23
0	66	23

31	61	12
30	61	12
29	61	12
28	62	11
27	62	11
26	62	11
25	63	11
24	63	11
23	64	11
22	64	11
21	64	10
20	64	10
19	64	10
18	64	10
17	65	9
16	65	9
15	65	9
14	65	9
13	65	9
12	65	9
11	65	9
10	65	9
9	65	8
9	65	8
8	64	7
7	64	7
6	64	7
5	64	7
4	64	6
3	64	6
2	64	6
1	63	6
0	62	5
0	61	5

33	60	14
34	59	13

17	111	6

18	109	7
18	108	8
17	107	8
17	106	8
17	105	8
16	104	9
15	103	10
14	103	10
13	102	11
12	101	11
11	100	11
11	99	11
10	98	11
10	98	11
9	97	11
8	96	11
7	95	12
6	95	12
5	94	12
4	93	12
4	92	12
3	91	11
2	90	11
1	89	11
0	88	11
0	87	11
0	86	11
0	85	11
0	84	12

12	145	19
13	146	19
14	146	19
15	145	19
16	145	19
17	145	19
18	145	19
19	146	19
20	146	19
21	147	19
22	147	19
23	148	19
24	149	19
25	149	19
26	149	19
27	149	19
28	149	19
29	150	19
30	150	18
31	150	18
32	150	18
33	151	18
34	151	18
35	152	18
36	152	18
37	153	18
38	154	18
39	155	17
40	155	17
41	155	17
42	155	17
43	155	16
44	155	16
45	155	16
46	155	16
47	155	16

48	155	17
49	156	16
49	157	16
50	158	16
51	159	16
51	160	16
51	161	16
52	162	16
52	163	16
52	164	16
53	165	15
53	166	15
53	167	15
53	168	15
54	169	15
54	170	15
54	171	15
55	172	15
55	173	15
55	174	15
56	175	15
57	176	15
58	177	15
58	178	15
58	179	15
59	180	14
59	181	14
59	182	14
59	183	14
60	184	14
61	185	14
61	186	14
62	187	14
63	188	14
64	189	15

73	184	20
72	183	19
71	183	19
70	184	19
69	185	18
68	186	18
68	187	18
67	188	17
67	188	16
66	189	15
65	190	15

74	184	20
75	185	21
76	186	21
76	187	22
76	188	23
76	189	23
76	190	22
76	191	22
76	192	22
76	193	22
76	194	23
76	195	23
76	196	24
76	197	24
75	198	24
75	199	24
75	200	24
76	201	23
76	202	23
76	203	23
76	204	23
76	205	23
76	206	23
77	207	23
77	208	23
77	209	23
77	210	23
77	211	23
77	212	23
77	213	23
77	214	23
76	215	23
76	216	23
75	217	22
75	218	22
75	219	22
75	220	22
74	221	21
74	222	21
73	223	21
72	224	21
72	225	21
72	226	21
71	227	21
70	228	22
70	229	22
69	230	21
69	231	21
69	232	21
68	233	21
68	234	21
68	235	21
67	236	21
66	237	21
66	238	21
66	239	20
66	240	20
67	241	19
67	242	18
67	242	18
66	242	19
66	242	19
66	243	19
67	244	20
68	245	20
68	246	20
69	247	20
69	248	20
69	249	20
69	250	20
68	251	20
68	252	20
68	252	19
69	253	18

58	58	24
59	59	24
60	60	24
61	61	24
62	61	24
63	62	24
64	62	24
65	62	24
66	62	24
67	62	24
68	62	24
69	62	24
70	62	24
71	62	24
72	62	23
73	62	23
74	62	23
75	62	23
76	62	23
77	62	23
78	62	22
79	62	22
80	62	22
81	62	22
82	62	22
83	62	22
84	62	22
85	63	21
86	63	21
87	62	21
88	61	21
89	60	21
90	60	21
91	60	21
92	59	21
93	59	21
94	58	21
95	57	21

59	57	25
59	56	25
60	55	25
60	54	25
61	53	25
61	52	25
62	51	24
62	50	24
63	49	24
63	48	24
63	47	24
63	46	24
63	45	24
63	44	24
63	43	24
63	42	24
63	41	24
63	40	24
63	39	24
63	38	24
62	37	24
62	36	24
62	35	24
62	34	24
62	33	24
61	32	23
61	31	23
61	30	23
61	29	23
61	28	23
61	27	23

35	58	12
36	57	12
37	57	12
38	56	12
39	55	11
40	54	11
41	53	11
42	53	11
43	53	11
44	52	11
44	51	11
45	50	11
46	50	11
47	49	11
48	48	10
49	47	10
50	47	10
51	46	10
52	45	10
53	45	10
54	44	10
55	43	10
56	43	10
57	42	10
58	41	10
59	40	10
60	39	10
61	38	10
62	38	10
63	38	10
64	37	10
65	36	10
66	35	10
67	35	10
68	35	10
69	35	10
70	34	10
71	34	10
72	33	10
73	33	10
74	32	10

34	58	14
34	58	14
34	57	14
34	56	14
34	55	14
35	54	14
35	53	14
35	52	14
35	51	14
35	50	14
35	49	14
36	48	14
36	47	14
37	46	14
37	45	14
37	44	14
37	43	14
37	42	14
38	41	13
38	40	13
38	39	14
38	38	14
38	37	14
39	36	14
39	35	14
40	34	13
40	33	13
41	32	14
41	31	14
40	30	14
40	29	14
40	28	14
41	27	14
41	26	14
41	25	14
41	24	14
41	23	14
41	22	14
41	21	14
41	20	14
40	19	14
40	18	14
39	17	14
39	16	14
40	15	13
40	14	13
39	13	13
39	12	13
38	11	13
38	10	13
38	9	13
37	8	13
37	7	13
37	6	13
36	5	12
36	5	12
35	4	12
35	3	12
34	2	12
33	1	11
32	0	11
31	0	11
30	0	10
29	0	10

16	112	5
17	111	4
17	110	4
17	109	4
17	108	4
17	107	4
18	106	4
19	105	4
20	104	4
21	103	4
22	102	4
23	101	4
24	100	4
25	99	4
26	98	4
27	97	4
28	97	4
29	97	4
30	97	4
31	97	4
32	97	4
33	97	4
34	98	4

16	113	4
16	114	4
16	115	4
16	116	4
15	117	4
14	118	4
13	118	4
12	119	4
12	120	4
12	121	4
12	122	4
12	123	4
13	123	3
14	123	3
15	123	3
15	123	3
15	124	3
15	125	3
15	126	3
15	127	3
14	128	3
14	129	3
14	130	3
13	131	3
13	132	3
12	133	3
11	134	4
11	135	4
11	136	4
12	137	3
12	138	3
11	139	4
11	139	5
12	140	6
13	141	6
14	142	6
15	143	6
16	144	6
17	145	6
18	146	6
19	146	6
20	147	6
21	147	6
22	147	6
23	148	6
24	149	6
25	149	6
26	149	6
27	149	6
28	150	6
29	151	6
30	152	6
31	153	5
31	154	5
32	155	6
33	156	6
34	157	5
35	157	5
36	158	5
37	159	5
38	160	5
38	161	5
38	162	5
39	163	5
40	164	5
40	165	5
41	166	5
42	167	4
43	168	4
44	169	4
45	170	4
45	171	4
45	172	5
45	173	5
46	174	4
46	175	4
46	176	4
46	177	4
46	178	4
47	179	4
47	180	4
47	181	4
47	182	4
47	183	4
48	184	3
48	184	3
48	185	3
48	186	3
48	187	3
48	188	3
49	189	3
49	190	3
49	191	2
49	192	2
49	193	2
49	194	2
49	195	2
49	196	2
50	197	2
51	198	1
51	199	1

11	146	20
12	147	21
12	148	22
12	149	22
12	150	22
12	151	22
13	152	22
13	153	22
13	154	23
13	155	23
14	156	24
14	157	24
14	158	24
15	158	24
16	159	24
17	160	24
18	161	24
19	162	24
20	163	24
21	164	25
22	165	25
23	166	25
24	167	26
25	168	26
26	169	26
27	170	25
27	171	25
28	172	25
29	172	25
30	173	25
31	174	25
32	174	25
33	175	25
34	176	25
35	177	25
36	177	25
37	178	25
38	179	25
39	180	25
39	181	25
40	182	26
41	183	26
41	184	26
42	185	26
42	186	26
43	187	26
44	188	27
44	189	27
45	190	28
46	191	28
47	192	28
48	193	28
49	193	28
50	194	29
51	195	29
52	196	30
53	196	30
54	196	30
55	196	31
56	196	31
57	196	31
58	196	31
59	196	31
60	196	31
61	196	31
62	196	31
63	196	31
63	196	31
64	196	32
65	196	32
66	196	32
67	196	32
68	196	33
69	196	33
70	196	34
71	196	34
72	196	34
73	197	35

4	136	16
4	137	17
4	138	18
5	139	19
6	139	19
7	140	19
8	141	19
9	142	19
10	143	19
10	144	19
11	145	19
11	145	19

65	191	14
65	192	14
64	193	14
64	194	14
64	195	14
65	196	14
66	197	14
66	198	14
66	199	14
67	200	13
68	200	13
69	201	13
69	202	13
69	203	13
69	204	13
70	205	12
70	206	12
70	207	12
71	208	13
71	209	13
72	210	13
73	211	12
74	212	12
75	213	12
75	214	12
74	215	12
74	215	12

96	57	22
97	56	21
98	56	21
99	55	21
100	54	21
100	53	21
101	52	21
101	51	21
102	50	21
103	49	21
104	48	21
105	47	21
105	46	21
106	45	21
107	44	21
108	43	22
109	42	22
110	41	22
111	40	22
112	39	22
113	38	23
113	37	23
113	36	23
114	35	23
114	34	23
115	33	23
115	32	23
115	31	23
116	30	23
116	29	23
117	28	24
118	27	25
119	27	25
120	27	25

97	56	23
97	56	24
97	56	25
97	55	26
97	55	27

63	19	27
62	20	27
62	21	27
62	22	27
61	23	26
61	24	26
61	25	25
61	26	24

61	25	23
61	24	23
61	23	22
61	22	21
61	21	21
61	20	21
61	19	21
61	18	20
61	17	20
61	16	20
62	15	20
62	14	20
62	13	20
62	12	20
62	11	19
63	10	18
63	9	18
63	8	18
64	7	18
65	7	17
66	7	17
67	7	17
68	7	18
69	7	18
70	6	17
71	6	17
72	5	18
73	5	18
74	4	18
75	4	18
76	3	18
76	2	18
77	1	19
78	0	20
78	0	20
79	0	21
80	0	21
81	0	22
82	0	23
83	0	24
84	1	25

75	31	10
76	30	11
76	29	11
76	28	11
77	27	11
78	26	11
78	25	11
79	24	11
79	23	11
80	22	11
81	21	11
82	20	10
82	19	10
83	18	10
83	17	10
84	16	10
85	15	10
85	14	10
85	13	10
86	12	9
87	12	8
87	12	7
88	13	6

76	32	10
77	32	10
78	33	11
79	33	11
80	34	11
81	34	11
82	35	11
83	35	11
84	36	12
85	36	12
86	37	13
87	38	14
87	39	15
87	39	16
88	40	17
89	41	18
90	41	19
91	42	20
91	42	21
91	42	22
91	42	22
92	43	23
92	44	23
91	45	24
91	45	25
91	46	25
92	47	26
92	48	26
93	49	26
93	50	26
94	51	27
95	52	27
95	53	27
96	54	26
96	54	26

35	97	4
36	98	4
37	98	4
38	99	4
39	100	4
40	101	4
41	102	4
41	103	4
41	104	4
41	105	4
41	106	4
41	107	4
42	108	4
43	109	5
44	109	5
45	109	5
45	109	5
46	110	5
47	110	4
48	110	4
49	110	4
50	111	5
50	112	4
50	113	4
51	114	5
52	115	5
53	116	5
54	117	5
54	118	5
55	119	5
56	119	5
57	120	5
57	121	5
57	122	5
58	123	5
59	124	5
59	125	5
60	126	5
60	127	5
61	128	5
62	129	5
63	129	5
64	128	4
65	128	4
66	128	4
67	129	4
68	130	4
69	130	4
70	130	4
71	130	4
72	130	4
73	131	4
73	132	4
73	133	4
73	133	4

35	96	4
34	95	4
34	94	4
33	93	4
33	92	4
33	91	4
33	90	4
33	89	4
33	88	4
33	87	4
33	86	4
32	85	4
31	85	4
30	84	4
30	83	4
30	82	3
30	81	3
31	80	4
31	79	4
32	78	3
33	77	4
34	77	4
35	76	4
35	75	4
36	74	4
37	73	4
38	72	3
39	71	3
39	70	3
40	69	3
41	69	3
42	69	3
43	68	3
44	67	3
45	67	3

90	183	4
89	184	4
89	185	4
88	186	4
88	187	4
89	188	4
89	189	4
89	190	4
89	191	4
88	192	4
87	193	4
86	194	5
86	195	5
86	196	6
86	197	7
86	198	8
86	199	8
86	200	8
85	201	7
85	202	7
84	203	7
83	204	7
82	205	8
82	206	8
81	207	8
81	208	8
80	209	8
80	210	8
80	211	9
80	212	9
79	213	10
78	214	10
77	215	11
76	216	11
75	216	11

74	217	12
75	218	11
76	219	11
77	220	11
77	221	11
77	222	11
78	223	11
78	224	11
78	225	11
79	226	11
80	227	11
81	228	11
81	229	11
81	230	11
81	231	11
82	232	11
82	233	11
82	234	11
83	235	11
84	235	11
85	236	11
85	237	11
85	238	11
86	239	11
87	240	11
88	240	11
88	241	10
88	242	10
87	243	10
87	244	10
88	245	10
89	246	10

121	26	26
121	26	25
122	25	24
123	25	24
124	24	24
124	23	24
124	22	23
124	21	23
125	20	22
126	19	21

121	26	27
121	26	28
122	27	29
122	27	29
123	28	30
124	29	31
124	30	32
124	31	32
125	32	33
126	33	33
127	34	33
128	35	33
129	36	33
130	37	33
130	38	33
130	39	33
130	40	33
131	41	34

98	56	28
99	56	28
100	57	28
100	58	28
101	59	29

36	24	34
37	25	33
38	25	32
39	25	32
40	26	31
41	26	30
42	26	30
43	27	30
44	27	30
45	27	30
46	26	30
47	26	30
48	26	29
49	26	29
50	26	29
51	27	29
52	28	29
53	28	29
54	27	29
55	26	28
56	26	28
57	26	29
58	26	29
59	25	28
60	24	28
61	23	28
62	22	28
63	21	28
64	20	28

64	19	27
65	18	27
66	17	26
67	17	26
68	16	27
69	16	27
70	16	27
71	15	27
72	14	27
72	13	27
73	12	27
74	11	27
75	10	26
76	9	26
77	9	26
78	9	26
78	9	26
79	8	26
80	7	26
81	7	26
82	6	26
83	5	26
83	4	26
84	3	26

85	2	26
86	2	26
87	2	26
88	2	26
89	1	27
90	1	27
91	0	28
92	0	29
93	0	29
94	0	29
95	1	30
96	2	31
97	2	31
98	2	31
99	2	31
100	3	31
101	3	31
102	3	31
103	3	31
104	3	31
105	4	31
106	5	31
107	5	31
108	4	32
109	4	32
109	4	32
110	5	32
111	6	32
112	6	32
113	6	32
114	6	32
115	6	32
116	6	32
117	6	32
118	7	32
118	7	32
119	7	32
120	6	33
121	6	33
122	6	33
123	7	33
124	7	33
125	7	32
126	7	32
127	8	32
128	8	32
129	8	32
130	8	32
131	7	32
132	7	32
133	6	32
134	5	33
134	4	33
135	4	33
136	4	33
137	5	34
138	5	34

89	14	5
89	15	5
90	16	5
90	17	5
91	18	5
92	19	5
93	20	5
94	21	4
94	22	4
94	23	5
94	24	5
94	25	5
94	26	5
95	27	4
95	28	4
96	29	4
97	30	4
98	31	4
98	32	4
98	33	4
99	34	4
100	35	4
100	36	4
100	37	4
101	38	4
102	39	4
102	40	4
102	41	4
102	42	4
102	43	4
102	44	4
102	45	4
102	46	4
103	47	4
104	48	4
104	49	4
105	50	4
105	50	4
105	51	4
105	52	4
105	53	4
105	54	4
105	55	4
106	56	4
107	56	4
108	56	4
109	57	4
110	58	4
111	59	4
111	60	4
111	61	4
110	62	3
110	63	3
110	64	3
111	65	3
112	66	3
113	67	3
113	68	3
113	69	2
113	70	2

88	13	5
87	12	4
87	11	4
86	10	5
86	10	5
85	9	6
85	8	6
85	7	7
84	6	7
84	5	7
83	4	6
82	3	5
82	2	4
82	1	3

74	134	4
73	135	5
72	136	5
71	137	4
70	138	4
69	139	4
69	140	4
69	141	4
70	142	4
70	143	4
70	144	4
71	145	4
72	146	4
72	147	4
73	148	4
74	149	4
74	150	4
74	151	4
75	152	3
76	153	3
76	154	3
76	155	4
76	156	4
76	157	4
76	158	4
77	159	3
78	160	3
78	161	3
79	162	3
80	162	3
81	162	3
82	163	3
83	164	3
84	165	3
84	166	3
85	167	2
86	168	2
86	169	2
86	170	2
86	171	2
85	172	3
85	173	3
85	174	3
86	175	3
87	176	3
87	177	3
87	177	3
88	178	3
89	179	4
89	180	4
89	181	4
90	182	4

75	133	4
75	132	4
76	131	4
76	130	4
76	129	4
77	128	4
78	127	4
79	127	4
80	126	5
81	125	5
82	124	5
83	123	5
84	123	5
85	122	5
86	121	5
87	120	5
87	119	5
88	118	5
89	117	5
90	116	5
91	116	5
92	115	5
92	114	5

46	66	3
47	66	3
48	66	3
49	66	3
50	66	3
51	65	3
52	65	3
53	65	3
54	64	3
55	64	3
55	63	3
55	62	3
56	61	3
57	61	3
58	61	3
59	61	3

0	28	11
0	29	10
0	30	10
1	30	10
2	31	9
3	32	8
4	32	8
5	33	8
6	34	7
7	35	7
8	36	7
9	37	7
10	38	7
10	39	7
11	40	6
12	41	6
13	42	6
14	43	5
15	44	5
16	44	5
17	45	6
18	46	6
19	46	6
20	46	6
21	47	6
22	48	5
23	49	5
23	50	5
24	51	5
25	52	5
26	53	5
27	54	5
28	54	5
29	54	5
30	55	5
31	55	5
32	56	5
33	56	5
34	57	4
35	58	3
36	58	3
37	58	3
38	59	3
39	60	3
40	61	3
41	62	2
42	63	2
43	64	3
44	64	3
45	65	3

90	248	9
89	249	9
89	250	9
89	250	8
89	250	7
89	249	6
89	249	5
90	248	4
91	248	3
92	248	2
93	248	2
94	248	2
95	248	2
96	247	1
97	247	1
98	247	1
99	247	1
100	247	1
101	247	1
102	247	1
103	247	1
104	247	1
105	246	0
105	245	0
106	244	0
107	243	0
107	242	0
108	241	0
108	240	0
108	239	0
108	238	0
109	237	1
109	236	1
109	235	1
109	234	1
109	233	1
109	232	1
110	231	1
111	230	1
111	229	1
112	228	1
113	227	1
114	227	1
115	226	2
116	225	2
117	224	2
118	223	2
119	222	2
120	222	2
121	222	2
122	221	3
123	221	3
124	221	3
125	220	3
126	219	4
126	218	4
127	217	5
128	216	5
129	215	6
129	214	6
129	213	6
130	212	7
130	211	7
130	210	7
129	209	8
129	208	8
128	207	9
127	206	9
126	205	9
126	204	9
125	203	9
125	202	9
124	201	9
124	200	9
123	199	9
122	198	9
121	197	9
120	196	9
119	195	9
118	194	9
117	193	9
116	192	8
115	191	9
114	191	9
113	190	8
112	190	8
111	190	8
110	189	8
109	188	8
108	188	8
107	187	8
106	187	8
105	186	7
104	186	7
103	185	6
102	185	6
101	185	6
100	185	6
99	185	6
98	184	6
97	183	6
96	183	5
95	183	5
94	183	5
93	183	5
92	183	4
91	183	4

90	247	10
91	247	10
92	247	10
93	246	11
94	245	11
94	244	11
95	243	12
96	242	12
97	242	12
98	242	12
99	241	12
100	240	13
101	240	13
102	240	13
103	239	13
104	238	13

126	20	20
125	20	19
124	20	18
123	21	17
123	22	17
123	23	16
123	24	16
123	25	16
123	26	16
123	27	16
123	28	16
123	29	16
123	30	15
123	31	15
123	32	15
123	33	15
123	34	15
123	35	15
123	36	15
123	37	15
123	38	15
124	39	15
124	40	15
124	41	15
124	42	15
124	43	14
124	44	14
124	45	14
125	46	14
126	47	14
126	48	14
126	49	14
126	50	14
126	51	14
126	52	14
126	53	14
126	54	14
126	55	14
126	56	14
125	57	14
125	58	14
126	59	14
126	60	14
126	61	13
126	62	13
126	63	13
126	64	14
126	65	14
127	66	14
128	67	13
129	68	13
130	69	13

127	20	21
128	20	21
129	21	21
130	22	22
131	22	22
132	23	22
132	24	22
132	25	22
133	25	22
134	25	22
135	26	22
135	27	22
135	28	22
135	29	22
135	30	22
136	31	22
137	32	22
137	33	22
137	34	22
138	35	22
139	36	22
140	37	22
141	37	22
142	38	22
143	39	22
144	40	22
145	41	22
146	42	22
147	43	22
148	44	22
148	45	22
148	46	22
149	47	22
150	47	22
150	47	22
151	48	22
152	49	22
153	50	22
153	51	22
153	52	22
153	52	22
154	53	21
155	53	21
156	53	22
157	53	22
158	54	22
159	54	22
160	55	22
161	56	22
162	56	22
163	57	22
164	58	22
164	59	22
164	60	22
164	61	22
164	62	22
165	63	22
166	64	22
167	65	22
168	65	22
169	66	22
170	67	22
170	68	22
171	69	22
172	70	22
172	71	22
172	72	22
172	73	22
172	74	22
173	75	22
174	76	22
174	77	22
175	78	22
176	79	22
177	79	22
178	80	22

100	60	31
101	59	30
101	59	30

102	60	28
103	61	29
103	62	30
103	63	30
104	64	30
104	65	30
104	66	30
105	67	31
105	68	31
106	69	31
106	70	31
105	71	32
105	72	32
105	73	32
105	74	32
105	75	32
105	76	32
105	77	32
105	78	32
105	79	32
105	80	32
105	81	32
106	82	32
107	82	32
108	82	32
109	83	32
109	84	32
110	85	32
111	86	32
111	87	32
111	88	32
112	89	32
113	90	31
114	90	31
115	90	31
116	91	30
117	92	30
118	93	30
119	94	31
120	95	31
121	96	30
122	96	30
123	96	30
124	97	30
125	98	30
125	99	30
126	100	30
127	101	30
127	101	30
128	101	31
129	101	31
130	101	31
131	102	32
132	102	32
133	102	32
134	102	32
135	103	33
136	102	33
137	102	33
138	101	34
139	101	34
140	102	33
141	102	33
142	102	33
143	102	33
144	102	33
145	101	33
146	101	33
147	100	33
148	100	33
149	100	33
149	100	33
150	100	32

93	113	4
94	114	3
95	115	3
96	116	3
97	117	3
98	117	3
99	118	3
99	119	3
100	120	2
101	121	2
102	122	2
103	123	2
104	124	2
104	125	2
105	126	2
105	127	2
105	127	2
106	127	2
107	127	2
108	128	3
108	129	3
109	130	2
110	131	3
110	132	3
111	133	3
112	134	2
112	135	2
113	136	3
114	137	2
114	138	2
114	139	2
114	140	2
115	141	3
115	142	2
115	143	2
115	144	2
114	145	2
114	146	2
114	147	2

92	112	5
92	111	5

59	60	3
58	59	3
58	58	3
57	57	3
56	56	4
56	55	4
56	54	3
56	54	3
56	53	3
56	52	3
56	51	3
56	50	3
55	49	3
54	48	3
54	47	3

60	62	3
61	63	3
62	64	3
62	65	3
62	66	3
62	67	3
63	68	3
64	69	3
65	69	3
66	69	3
67	70	3
67	71	3
66	72	3
66	73	3
66	74	3
67	75	3
68	75	3
68	76	3
68	77	3
69	78	3
70	79	3
71	80	4
72	80	4
73	81	4
74	82	4
74	83	4
74	84	4
75	85	3
75	86	3
75	87	4
75	88	4
76	89	4
76	90	4
77	91	4
78	92	4
78	93	4
78	94	4
79	95	4
80	96	4
81	97	4
82	98	4
82	99	4
83	100	3
83	101	3
84	102	3
85	103	3
86	104	3
86	105	3
87	106	3
87	107	3
87	108	3
88	109	3
89	110	3
90	110	3
91	110	3
92	110	4

118	196	19
118	197	19
118	198	20
118	199	20
118	200	20
118	201	20
118	202	20
118	203	20
118	204	19
118	205	18
